"drama","character","corpus","scenes","actives","passives","presence","Speaker.figure_surface","nfig","length","V1","lastAct","tokens","types","utterances","utteranceLengthMean","utteranceLengthSd","firstBegin","lastEnd","TTR","Liebe","Familie","Krieg","Ratio","Religion","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","degree","wdegree","between","close","eigen","type"
"r2m9.0","baronin","qd",45,16,8,0.177777777777778,"BARONIN",17,23006,"r2m9.0","1",1897,657,127,14.9370078740157,19.7322345380602,14744,117646,34.6336320506062,3.80718092895215e-05,0.000112406586250736,1.98923822122318e-05,2.53436600300069e-05,1.67881569625523e-05,0.572347266881029,0.0353697749196141,0.0217041800643087,0.0538585209003215,0.110932475884244,0.00803858520900321,0.00964630225080386,0.0305466237942122,0.0120578778135048,0.145498392282958,0.625,48,0.0380555555555556,0.421052631578947,0.766628822448349,"sister"
"r2m9.0","graf","qd",45,17,7,0.222222222222222,"GRAF",17,23006,"r2m9.0","1",2206,843,164,13.4512195121951,13.8861739411735,31417,119656,38.2139619220308,6.29596051173567e-05,0.000123326755906352,8.55300295933902e-06,2.17937094637004e-05,0,0.545187362233652,0.0249816311535636,0.017634092578986,0.0653930933137399,0.149155033063924,0.00808229243203527,0.0242468772961058,0.0337986774430566,0.00661278471711976,0.124908155767818,0.75,55,0.151388888888889,0.470588235294118,0.847947558085981,"married_person"
"r2m9.0","graf","qd",45,17,7,0.222222222222222,"GRAF",17,23006,"r2m9.0","1",2206,843,164,13.4512195121951,13.8861739411735,31417,119656,38.2139619220308,6.29596051173567e-05,0.000123326755906352,8.55300295933902e-06,2.17937094637004e-05,0,0.545187362233652,0.0249816311535636,0.017634092578986,0.0653930933137399,0.149155033063924,0.00808229243203527,0.0242468772961058,0.0337986774430566,0.00661278471711976,0.124908155767818,0.75,55,0.151388888888889,0.470588235294118,0.847947558085981,"aristocrat"
"r2m9.0","gräfin","qd",45,12,11,0.0222222222222222,"GRÄFIN",17,23006,"r2m9.0","1",1531,619,87,17.5977011494253,19.0546702876254,44476,117411,40.4310907903331,5.0801944988751e-05,0.000105659507434587,1.23239219649261e-05,3.76827613927549e-05,4.16030486714066e-06,0.526701570680628,0.0764397905759162,0.0219895287958115,0.0680628272251309,0.153926701570681,0.00732984293193717,0.0136125654450262,0.018848167539267,0.0146596858638743,0.0984293193717277,0.625,33,0.0326388888888889,0.5,0.530465142108622,"aristocrat"
"r2m9.0","gräfin","qd",45,12,11,0.0222222222222222,"GRÄFIN",17,23006,"r2m9.0","1",1531,619,87,17.5977011494253,19.0546702876254,44476,117411,40.4310907903331,5.0801944988751e-05,0.000105659507434587,1.23239219649261e-05,3.76827613927549e-05,4.16030486714066e-06,0.526701570680628,0.0764397905759162,0.0219895287958115,0.0680628272251309,0.153926701570681,0.00732984293193717,0.0136125654450262,0.018848167539267,0.0146596858638743,0.0984293193717277,0.625,33,0.0326388888888889,0.5,0.530465142108622,"married_person"
"r2m9.0","gretchen","qd",45,9,9,0,"GRETCHEN",17,23006,"r2m9.0","1",2035,667,124,16.4112903225806,19.4167022631758,1234,117817,32.7764127764128,4.36800436800437e-05,3.97456279809221e-05,9.27170738491493e-06,2.36250236250236e-05,1.56496971783596e-05,0.576648133439237,0.0405083399523431,0.0119142176330421,0.0325655281969817,0.147736298649722,0.00476568705321684,0.0079428117553614,0.0428911834789516,0.00873709293089754,0.126290706910246,0.75,39,0.0683333333333333,0.533333333333333,0.572588779682269,"unmarried_person"
"r2m9.0","gretchen","qd",45,9,9,0,"GRETCHEN",17,23006,"r2m9.0","1",2035,667,124,16.4112903225806,19.4167022631758,1234,117817,32.7764127764128,4.36800436800437e-05,3.97456279809221e-05,9.27170738491493e-06,2.36250236250236e-05,1.56496971783596e-05,0.576648133439237,0.0405083399523431,0.0119142176330421,0.0325655281969817,0.147736298649722,0.00476568705321684,0.0079428117553614,0.0428911834789516,0.00873709293089754,0.126290706910246,0.75,39,0.0683333333333333,0.533333333333333,0.572588779682269,"beloved"
"rfct.0","cato","qd",33,23,12,0.333333333333333,"CATO",14,42273,"rfct.0","1",5225,1581,167,31.2874251497006,50.7861215503349,84502,281120,30.2583732057416,3.50877192982456e-05,5.2068674359696e-05,3.15970027985917e-05,2.20831799779168e-05,1.34093194770365e-05,0.494422671088333,0.270123605667772,0.00542659029243292,0.0832077178173048,0.0069339764847754,0.00331624962315345,0.0069339764847754,0.0385890865239674,0.00452215857702743,0.0865239674404582,1,124,0.00256410256410256,0.419354838709677,0.879522516216968,"unmarried_person"
"rfct.0","cato","qd",33,23,12,0.333333333333333,"CATO",14,42273,"rfct.0","1",5225,1581,167,31.2874251497006,50.7861215503349,84502,281120,30.2583732057416,3.50877192982456e-05,5.2068674359696e-05,3.15970027985917e-05,2.20831799779168e-05,1.34093194770365e-05,0.494422671088333,0.270123605667772,0.00542659029243292,0.0832077178173048,0.0069339764847754,0.00331624962315345,0.0069339764847754,0.0385890865239674,0.00452215857702743,0.0865239674404582,1,124,0.00256410256410256,0.419354838709677,0.879522516216968,"servant"
"rfct.0","frau_gottsched","qd",33,23,5,0.545454545454545,"FRAU GOTTSCHED",14,42273,"rfct.0","1",2703,896,162,16.6851851851852,23.2061975611042,50517,271353,33.1483536810951,3.0829942039709e-05,4.62449130595634e-05,2.96665480004747e-05,3.02370585389453e-05,3.77028590549307e-05,0.542553191489362,0.281914893617021,0.00945626477541371,0.0520094562647754,0.00472813238770686,0.00650118203309693,0.00531914893617021,0.0236406619385343,0.00709219858156028,0.0667848699763593,1,127,0,0.30952380952381,0.907057975364646,"artist"
"rfct.0","frau_gottsched","qd",33,23,5,0.545454545454545,"FRAU GOTTSCHED",14,42273,"rfct.0","1",2703,896,162,16.6851851851852,23.2061975611042,50517,271353,33.1483536810951,3.0829942039709e-05,4.62449130595634e-05,2.96665480004747e-05,3.02370585389453e-05,3.77028590549307e-05,0.542553191489362,0.281914893617021,0.00945626477541371,0.0520094562647754,0.00472813238770686,0.00650118203309693,0.00531914893617021,0.0236406619385343,0.00709219858156028,0.0667848699763593,1,127,0,0.30952380952381,0.907057975364646,"married_person"
"rfct.0","gellert","qd",33,20,3,0.515151515151515,"GELLERT",14,42273,"rfct.0","1",4278,1336,173,24.728323699422,38.9792902089935,84344,281015,31.2295465170641,2.20767752324555e-05,3.26568214943762e-05,4.74123863205342e-05,2.69716258496062e-05,3.57331094058477e-05,0.50740192450037,0.275721687638786,0.0155440414507772,0.0851221317542561,0.00185048112509252,0.00851221317542561,0.00481125092524056,0.0181347150259067,0.00444115470022206,0.078460399703923,1,115,0.00256410256410256,0.419354838709677,0.827341700498125,"citizen"
"rfct.0","gellert","qd",33,20,3,0.515151515151515,"GELLERT",14,42273,"rfct.0","1",4278,1336,173,24.728323699422,38.9792902089935,84344,281015,31.2295465170641,2.20767752324555e-05,3.26568214943762e-05,4.74123863205342e-05,2.69716258496062e-05,3.57331094058477e-05,0.50740192450037,0.275721687638786,0.0155440414507772,0.0851221317542561,0.00185048112509252,0.00851221317542561,0.00481125092524056,0.0181347150259067,0.00444115470022206,0.078460399703923,1,115,0.00256410256410256,0.419354838709677,0.827341700498125,"scholar"
"rfct.0","gottsched","qd",33,26,22,0.121212121212121,"GOTTSCHED",14,42273,"rfct.0","1",6384,1809,328,19.4634146341463,25.6196336799501,50405,276216,28.3364661654135,1.56641604010025e-05,2.18837535014006e-05,3.76826500212796e-05,1.65678619625988e-05,7.98173778395032e-06,0.521618204804046,0.312515802781289,0.00505689001264223,0.0662452591656131,0.00707964601769911,0.00480404551201011,0.00278128950695322,0.018204804045512,0.00733249051833123,0.0543615676359039,1,145,0,0.295454545454545,1,"scholar"
"rfct.0","gottsched","qd",33,26,22,0.121212121212121,"GOTTSCHED",14,42273,"rfct.0","1",6384,1809,328,19.4634146341463,25.6196336799501,50405,276216,28.3364661654135,1.56641604010025e-05,2.18837535014006e-05,3.76826500212796e-05,1.65678619625988e-05,7.98173778395032e-06,0.521618204804046,0.312515802781289,0.00505689001264223,0.0662452591656131,0.00707964601769911,0.00480404551201011,0.00278128950695322,0.018204804045512,0.00733249051833123,0.0543615676359039,1,145,0,0.295454545454545,1,"citizen"
"rfct.0","graf_bolza","qd",33,15,6,0.272727272727273,"BOLZA",14,42273,"rfct.0","1",2525,936,105,24.047619047619,40.0296478953127,52945,279974,37.0693069306931,3.52035203520352e-05,2.62085032032615e-05,4.29665608070241e-05,1.9040365575019e-05,7.56763574446617e-06,0.455086258179655,0.319452706722189,0.0261748958953004,0.0696014277215943,0.00416418798334325,0.00535395597858418,0.0083283759666865,0.0261748958953004,0.00594883997620464,0.0797144556811422,1,95,0.00256410256410256,0.393939393939394,0.682616720125572,"aristocrat"
"rfct.0","graf_bolza","qd",33,15,6,0.272727272727273,"BOLZA",14,42273,"rfct.0","1",2525,936,105,24.047619047619,40.0296478953127,52945,279974,37.0693069306931,3.52035203520352e-05,2.62085032032615e-05,4.29665608070241e-05,1.9040365575019e-05,7.56763574446617e-06,0.455086258179655,0.319452706722189,0.0261748958953004,0.0696014277215943,0.00416418798334325,0.00535395597858418,0.0083283759666865,0.0261748958953004,0.00594883997620464,0.0797144556811422,1,95,0.00256410256410256,0.393939393939394,0.682616720125572,"lover"
"rfct.0","gräfin","qd",33,13,2,0.333333333333333,"GRÄFIN",14,42273,"rfct.0","1",1051,493,49,21.4489795918367,35.6043426801714,122618,279699,46.9077069457659,2.64298551643937e-05,0.000174903453293782,3.1416620289751e-05,4.57439800922199e-05,5.45431405940354e-05,0.469565217391304,0.240579710144928,0.0507246376811594,0.0840579710144927,0.0130434782608696,0.0289855072463768,0.0202898550724638,0.027536231884058,0.00869565217391304,0.0565217391304348,1,92,0,0.325,0.6441835662946,"married_person"
"rfct.0","gräfin","qd",33,13,2,0.333333333333333,"GRÄFIN",14,42273,"rfct.0","1",1051,493,49,21.4489795918367,35.6043426801714,122618,279699,46.9077069457659,2.64298551643937e-05,0.000174903453293782,3.1416620289751e-05,4.57439800922199e-05,5.45431405940354e-05,0.469565217391304,0.240579710144928,0.0507246376811594,0.0840579710144927,0.0130434782608696,0.0289855072463768,0.0202898550724638,0.027536231884058,0.00869565217391304,0.0565217391304348,1,92,0,0.325,0.6441835662946,"aristocrat"
"rfct.0","schladritz","qd",33,15,10,0.151515151515152,"SCHLADRITZ",14,42273,"rfct.0","1",2611,873,140,18.65,23.9513670927467,50294,276549,33.4354653389506,4.25550023405251e-06,3.94259580507806e-05,2.34855437445351e-05,1.47305777332587e-05,2.68340460618598e-05,0.533333333333333,0.325,0.00416666666666667,0.0380952380952381,0.00595238095238095,0.0113095238095238,0.00773809523809524,0.00773809523809524,0.00714285714285714,0.0595238095238095,1,96,0.0346153846153846,0.393939393939394,0.711019877981597,"servant"
"rfct.0","wilhelmine","qd",33,14,8,0.181818181818182,"WILHELMINE",14,42273,"rfct.0","1",1084,383,60,18.0666666666667,25.1671474492932,122501,278874,35.3321033210332,7.68757687576876e-05,0.000223844150206208,1.30543758267771e-05,4.43514050525121e-05,5.87585493689332e-05,0.525641025641026,0.182336182336182,0.0227920227920228,0.0313390313390313,0.00854700854700855,0.0128205128205128,0.0199430199430199,0.0498575498575499,0.0313390313390313,0.115384615384615,1,86,0,0.342105263157895,0.610202615300462,"aristocrat"
"rfct.0","wilhelmine","qd",33,14,8,0.181818181818182,"WILHELMINE",14,42273,"rfct.0","1",1084,383,60,18.0666666666667,25.1671474492932,122501,278874,35.3321033210332,7.68757687576876e-05,0.000223844150206208,1.30543758267771e-05,4.43514050525121e-05,5.87585493689332e-05,0.525641025641026,0.182336182336182,0.0227920227920228,0.0313390313390313,0.00854700854700855,0.0128205128205128,0.0199430199430199,0.0498575498575499,0.0313390313390313,0.115384615384615,1,86,0,0.342105263157895,0.610202615300462,"daughter"
"rfct.0","wilhelmine","qd",33,14,8,0.181818181818182,"WILHELMINE",14,42273,"rfct.0","1",1084,383,60,18.0666666666667,25.1671474492932,122501,278874,35.3321033210332,7.68757687576876e-05,0.000223844150206208,1.30543758267771e-05,4.43514050525121e-05,5.87585493689332e-05,0.525641025641026,0.182336182336182,0.0227920227920228,0.0313390313390313,0.00854700854700855,0.0128205128205128,0.0199430199430199,0.0498575498575499,0.0313390313390313,0.115384615384615,1,86,0,0.342105263157895,0.610202615300462,"unmarried_person"
"rfxf.0","aspermonte","qd",36,4,4,0,"ASPERMONTE",16,21314,"rfxf.0","0",1728,627,67,25.7910447761194,26.4681268088751,480,93826,36.2847222222222,6.75154320987654e-05,6.8082788671024e-05,2.45676100628931e-05,3.06045227920228e-05,3.68601085161595e-06,0.492537313432836,0.009657594381036,0.057945566286216,0.0877963125548727,0.00702370500438982,0.0114135206321334,0.127304653204565,0.0588235294117647,0.0316066725197542,0.115891132572432,0.333333333333333,10,0.0523809523809524,0.384615384615385,0.714789896293015,"confidant"
"rfxf.0","blanka","qd",36,6,3,0.0833333333333333,"BLANKA",16,21314,"rfxf.0","1",2130,733,42,50.7142857142857,64.4966573965737,30778,102896,34.4131455399061,0.000119979134063641,3.79729356531345e-05,2.87890867215874e-05,1.80570603105814e-05,4.48551179689603e-05,0.454042847270214,0.00760193503800968,0.0615065653075328,0.0801658604008293,0.00414651002073255,0.0055286800276434,0.172080165860401,0.0435383552176918,0.0234968901174845,0.147892190739461,0.266666666666667,6,0.0323809523809524,0.428571428571429,0.174320757133254,"unmarried_person"
"rfxf.0","blanka","qd",36,6,3,0.0833333333333333,"BLANKA",16,21314,"rfxf.0","1",2130,733,42,50.7142857142857,64.4966573965737,30778,102896,34.4131455399061,0.000119979134063641,3.79729356531345e-05,2.87890867215874e-05,1.80570603105814e-05,4.48551179689603e-05,0.454042847270214,0.00760193503800968,0.0615065653075328,0.0801658604008293,0.00414651002073255,0.0055286800276434,0.172080165860401,0.0435383552176918,0.0234968901174845,0.147892190739461,0.266666666666667,6,0.0323809523809524,0.428571428571429,0.174320757133254,"beloved"
"rfxf.0","guido","qd",36,9,11,-0.0555555555555556,"GUIDO",16,21314,"rfxf.0","1",3330,1065,63,52.8571428571429,51.3658155255837,7323,109210,31.981981981982,5.17183850517184e-05,9.0531708178767e-05,5.94934557198708e-05,4.90875490875491e-05,2.10401484286835e-05,0.491743119266055,0.00458715596330275,0.0541284403669725,0.0651376146788991,0.00275229357798165,0.00504587155963303,0.142660550458716,0.0568807339449541,0.0252293577981651,0.151834862385321,0.466666666666667,14,0.0507936507936508,0.384615384615385,0.878116125483266,"brother"
"rfxf.0","guido","qd",36,9,11,-0.0555555555555556,"GUIDO",16,21314,"rfxf.0","1",3330,1065,63,52.8571428571429,51.3658155255837,7323,109210,31.981981981982,5.17183850517184e-05,9.0531708178767e-05,5.94934557198708e-05,4.90875490875491e-05,2.10401484286835e-05,0.491743119266055,0.00458715596330275,0.0541284403669725,0.0651376146788991,0.00275229357798165,0.00504587155963303,0.142660550458716,0.0568807339449541,0.0252293577981651,0.151834862385321,0.466666666666667,14,0.0507936507936508,0.384615384615385,0.878116125483266,"son"
"rfxf.0","guido","qd",36,9,11,-0.0555555555555556,"GUIDO",16,21314,"rfxf.0","1",3330,1065,63,52.8571428571429,51.3658155255837,7323,109210,31.981981981982,5.17183850517184e-05,9.0531708178767e-05,5.94934557198708e-05,4.90875490875491e-05,2.10401484286835e-05,0.491743119266055,0.00458715596330275,0.0541284403669725,0.0651376146788991,0.00275229357798165,0.00504587155963303,0.142660550458716,0.0568807339449541,0.0252293577981651,0.151834862385321,0.466666666666667,14,0.0507936507936508,0.384615384615385,0.878116125483266,"schemer"
"rfxf.0","julius","qd",36,13,13,0,"JULIUS",16,21314,"rfxf.0","0",5537,1532,119,46.5294117647059,59.8278354140363,614,92651,27.6684124977425,8.72915537896575e-05,7.96778888546569e-05,2.38532547766143e-05,4.1677664939359e-05,3.56605073684961e-05,0.46410822749862,0.00165654334621756,0.0687465488680287,0.0764770844837107,0.00220872446162341,0.0041413583655439,0.162893429044727,0.0369961347321922,0.0218111540585312,0.160960795140806,0.6,19,0.36,0.454545454545455,1,"aristocrat"
"rfxf.0","julius","qd",36,13,13,0,"JULIUS",16,21314,"rfxf.0","0",5537,1532,119,46.5294117647059,59.8278354140363,614,92651,27.6684124977425,8.72915537896575e-05,7.96778888546569e-05,2.38532547766143e-05,4.1677664939359e-05,3.56605073684961e-05,0.46410822749862,0.00165654334621756,0.0687465488680287,0.0764770844837107,0.00220872446162341,0.0041413583655439,0.162893429044727,0.0369961347321922,0.0218111540585312,0.160960795140806,0.6,19,0.36,0.454545454545455,1,"lover"
"rfxf.0","julius","qd",36,13,13,0,"JULIUS",16,21314,"rfxf.0","0",5537,1532,119,46.5294117647059,59.8278354140363,614,92651,27.6684124977425,8.72915537896575e-05,7.96778888546569e-05,2.38532547766143e-05,4.1677664939359e-05,3.56605073684961e-05,0.46410822749862,0.00165654334621756,0.0687465488680287,0.0764770844837107,0.00220872446162341,0.0041413583655439,0.162893429044727,0.0369961347321922,0.0218111540585312,0.160960795140806,0.6,19,0.36,0.454545454545455,1,"son"
"rhtz.0","desportes","qd",36,6,7,-0.0277777777777778,"DESPORTES",28,19123,"rhtz.0","1",1340,512,46,29.1304347826087,45.0464494571509,3714,93526,38.2089552238806,2.48756218905473e-05,0.000109745390693591,1.40805406927626e-05,1.7939150401837e-05,1.90132141838578e-05,0.567567567567568,0.0213963963963964,0.0281531531531532,0.0292792792792793,0.108108108108108,0.0135135135135135,0.00900900900900901,0.0168918918918919,0.0112612612612613,0.19481981981982,0.407407407407407,16,0.135350344770635,0.321428571428571,0.542033599045248,"military"
"rhtz.0","desportes","qd",36,6,7,-0.0277777777777778,"DESPORTES",28,19123,"rhtz.0","1",1340,512,46,29.1304347826087,45.0464494571509,3714,93526,38.2089552238806,2.48756218905473e-05,0.000109745390693591,1.40805406927626e-05,1.7939150401837e-05,1.90132141838578e-05,0.567567567567568,0.0213963963963964,0.0281531531531532,0.0292792792792793,0.108108108108108,0.0135135135135135,0.00900900900900901,0.0168918918918919,0.0112612612612613,0.19481981981982,0.407407407407407,16,0.135350344770635,0.321428571428571,0.542033599045248,"unmarried_person"
"rhtz.0","gräfin","qd",36,5,2,0.0833333333333333,"GRÄFIN",28,19123,"rhtz.0","1",1902,728,38,50.0526315789474,59.3013136759923,61764,100599,38.2754994742376,9.34688631849515e-05,0.000139172388198181,3.72001666567466e-05,5.05540726360916e-05,1.00464144346883e-05,0.566358024691358,0.00694444444444444,0.0979938271604938,0.0308641975308642,0.087962962962963,0.0177469135802469,0.0123456790123457,0.0108024691358025,0.00771604938271605,0.161265432098765,0.185185185185185,7,0.00565052231718898,0.293478260869565,0.160395747062586,"aristocrat"
"rhtz.0","gräfin","qd",36,5,2,0.0833333333333333,"GRÄFIN",28,19123,"rhtz.0","1",1902,728,38,50.0526315789474,59.3013136759923,61764,100599,38.2754994742376,9.34688631849515e-05,0.000139172388198181,3.72001666567466e-05,5.05540726360916e-05,1.00464144346883e-05,0.566358024691358,0.00694444444444444,0.0979938271604938,0.0308641975308642,0.087962962962963,0.0177469135802469,0.0123456790123457,0.0108024691358025,0.00771604938271605,0.161265432098765,0.185185185185185,7,0.00565052231718898,0.293478260869565,0.160395747062586,"mother"
"rhtz.0","haudy","qd",36,6,4,0.0555555555555556,"HAUDY",28,19123,"rhtz.0","0",1636,624,44,37.1818181818182,54.785956750635,11515,83352,38.1418092909535,1.69790817712578e-05,4.94390910398389e-05,1.44162015038981e-05,3.52642467556893e-05,2.33597558126859e-05,0.56672760511883,0.0137111517367459,0.0210237659963437,0.0484460694698355,0.154478976234004,0.0347349177330896,0.00914076782449726,0.0283363802559415,0.0127970749542962,0.110603290676417,0.555555555555556,24,0.0512820512820513,0.310344827586207,0.79833931511388,"military"
"rhtz.0","stolzius","qd",36,9,8,0.0277777777777778,"STOLZIUS",28,19123,"rhtz.0","1",771,353,36,21.4166666666667,21.8989562699752,2806,93454,45.7846952010376,2.16169476869866e-05,0.000114442664225223,1.83540121870641e-05,7.4827895839569e-05,1.65225077862318e-05,0.568695652173913,0.0278260869565217,0.0295652173913043,0.0278260869565217,0.130434782608696,0.0139130434782609,0.0139130434782609,0.0260869565217391,0.0347826086956522,0.12695652173913,0.444444444444444,22,0.0824786324786325,0.296703296703297,0.824982903796546,"citizen"
"rhtz.0","stolzius","qd",36,9,8,0.0277777777777778,"STOLZIUS",28,19123,"rhtz.0","1",771,353,36,21.4166666666667,21.8989562699752,2806,93454,45.7846952010376,2.16169476869866e-05,0.000114442664225223,1.83540121870641e-05,7.4827895839569e-05,1.65225077862318e-05,0.568695652173913,0.0278260869565217,0.0295652173913043,0.0278260869565217,0.130434782608696,0.0139130434782609,0.0139130434782609,0.0260869565217391,0.0347826086956522,0.12695652173913,0.444444444444444,22,0.0824786324786325,0.296703296703297,0.824982903796546,"son"
"rhtz.0","stolzius","qd",36,9,8,0.0277777777777778,"STOLZIUS",28,19123,"rhtz.0","1",771,353,36,21.4166666666667,21.8989562699752,2806,93454,45.7846952010376,2.16169476869866e-05,0.000114442664225223,1.83540121870641e-05,7.4827895839569e-05,1.65225077862318e-05,0.568695652173913,0.0278260869565217,0.0295652173913043,0.0278260869565217,0.130434782608696,0.0139130434782609,0.0139130434782609,0.0260869565217391,0.0347826086956522,0.12695652173913,0.444444444444444,22,0.0824786324786325,0.296703296703297,0.824982903796546,"unmarried_person"
"rhtz.0","wesener","qd",36,8,8,0,"WESENER",28,19123,"rhtz.0","1",1719,613,53,32.4339622641509,23.7482869292813,5226,95272,35.6602675974404,3.87822377351173e-05,0.000111213769975704,1.64641575290592e-05,3.91551438671857e-05,2.22318560265004e-05,0.598432055749129,0.0270034843205575,0.0121951219512195,0.0139372822299652,0.13588850174216,0.0200348432055749,0.0104529616724739,0.0409407665505226,0.0270034843205575,0.11411149825784,0.259259259259259,16,0.0148973946075395,0.234782608695652,0.333014977731996,"father"
"rhtz.0","wesener","qd",36,8,8,0,"WESENER",28,19123,"rhtz.0","1",1719,613,53,32.4339622641509,23.7482869292813,5226,95272,35.6602675974404,3.87822377351173e-05,0.000111213769975704,1.64641575290592e-05,3.91551438671857e-05,2.22318560265004e-05,0.598432055749129,0.0270034843205575,0.0121951219512195,0.0139372822299652,0.13588850174216,0.0200348432055749,0.0104529616724739,0.0409407665505226,0.0270034843205575,0.11411149825784,0.259259259259259,16,0.0148973946075395,0.234782608695652,0.333014977731996,"citizen"
"rhzq.0","fritz","qd",35,11,9,0.0571428571428571,"FRITZ",24,30970,"rhzq.0","1",2236,741,92,24.304347826087,38.7918477700683,16118,156256,33.1395348837209,4.22381236334725e-05,0.00010851836262233,3.58625578020049e-05,3.44020916471722e-05,2.27886466962159e-05,0.526954177897574,0.00876010781671159,0.0397574123989218,0.0242587601078167,0.139487870619946,0.00606469002695418,0.0350404312668464,0.0296495956873315,0.0377358490566038,0.152291105121294,0.434782608695652,23,0.050249907848202,0.194915254237288,0.665525278727062,"lover"
"rhzq.0","fritz","qd",35,11,9,0.0571428571428571,"FRITZ",24,30970,"rhzq.0","1",2236,741,92,24.304347826087,38.7918477700683,16118,156256,33.1395348837209,4.22381236334725e-05,0.00010851836262233,3.58625578020049e-05,3.44020916471722e-05,2.27886466962159e-05,0.526954177897574,0.00876010781671159,0.0397574123989218,0.0242587601078167,0.139487870619946,0.00606469002695418,0.0350404312668464,0.0296495956873315,0.0377358490566038,0.152291105121294,0.434782608695652,23,0.050249907848202,0.194915254237288,0.665525278727062,"son"
"rhzq.0","geheimer_rat","qd",35,12,8,0.114285714285714,"GEHEIMER RAT",24,30970,"rhzq.0","1",4665,1402,96,48.59375,74.0012202068673,1963,156071,30.05359056806,3.09634393235679e-05,0.000126095454258874,2.52785698396328e-05,3.81317503503999e-05,2.73072958267625e-05,0.574639382757464,0.00503186850050319,0.0211338477021134,0.0395840322039584,0.138544112713854,0.0124119423012412,0.00402549480040255,0.0214693056021469,0.0399194901039919,0.143240523314324,0.608695652173913,29,0.306180762502426,0.214953271028037,1,"official"
"rhzq.0","geheimer_rat","qd",35,12,8,0.114285714285714,"GEHEIMER RAT",24,30970,"rhzq.0","1",4665,1402,96,48.59375,74.0012202068673,1963,156071,30.05359056806,3.09634393235679e-05,0.000126095454258874,2.52785698396328e-05,3.81317503503999e-05,2.73072958267625e-05,0.574639382757464,0.00503186850050319,0.0211338477021134,0.0395840322039584,0.138544112713854,0.0124119423012412,0.00402549480040255,0.0214693056021469,0.0399194901039919,0.143240523314324,0.608695652173913,29,0.306180762502426,0.214953271028037,1,"brother"
"rhzq.0","gustchen","qd",35,9,8,0.0285714285714286,"GUSTCHEN",24,30970,"rhzq.0","1",1119,439,41,27.2926829268293,25.661492457025,16270,130045,39.2314566577301,5.95770032767352e-05,0.000170845818220049,8.43070801085875e-06,2.57785110332027e-05,1.70762111302744e-05,0.520779220779221,0.0181818181818182,0.0337662337662338,0.0311688311688312,0.101298701298701,0.0168831168831169,0.0285714285714286,0.0350649350649351,0.051948051948052,0.162337662337662,0.304347826086957,16,0.023941771424609,0.185483870967742,0.672857506111682,"daughter"
"rhzq.0","gustchen","qd",35,9,8,0.0285714285714286,"GUSTCHEN",24,30970,"rhzq.0","1",1119,439,41,27.2926829268293,25.661492457025,16270,130045,39.2314566577301,5.95770032767352e-05,0.000170845818220049,8.43070801085875e-06,2.57785110332027e-05,1.70762111302744e-05,0.520779220779221,0.0181818181818182,0.0337662337662338,0.0311688311688312,0.101298701298701,0.0168831168831169,0.0285714285714286,0.0350649350649351,0.051948051948052,0.162337662337662,0.304347826086957,16,0.023941771424609,0.185483870967742,0.672857506111682,"mother"
"rhzq.0","läuffer","qd",35,10,12,-0.0571428571428571,"LÄUFFER",24,30970,"rhzq.0","1",1928,759,87,22.1609195402299,27.4094168011137,695,145572,39.3672199170124,6.91562932226833e-05,5.72064925555284e-05,1.95725358177405e-05,3.9897861474625e-05,2.97328012263129e-05,0.521513353115727,0.0148367952522255,0.0422848664688427,0.0170623145400593,0.129821958456973,0.0118694362017804,0.0111275964391691,0.0267062314540059,0.0356083086053412,0.189169139465875,0.434782608695652,18,0.101008420842853,0.2,0.420031778839885,"servant"
"rhzq.0","läuffer","qd",35,10,12,-0.0571428571428571,"LÄUFFER",24,30970,"rhzq.0","1",1928,759,87,22.1609195402299,27.4094168011137,695,145572,39.3672199170124,6.91562932226833e-05,5.72064925555284e-05,1.95725358177405e-05,3.9897861474625e-05,2.97328012263129e-05,0.521513353115727,0.0148367952522255,0.0422848664688427,0.0170623145400593,0.129821958456973,0.0118694362017804,0.0111275964391691,0.0267062314540059,0.0356083086053412,0.189169139465875,0.434782608695652,18,0.101008420842853,0.2,0.420031778839885,"scholar"
"rhzq.0","major","qd",35,10,10,0,"MAJOR",24,30970,"rhzq.0","1",3513,997,58,60.5689655172414,79.1946551601092,1889,155913,28.3803017364076,2.05585602682101e-05,0.000140235428073877,1.20844947875546e-05,4.37933828198559e-05,4.71406477487621e-05,0.578527062999113,0.00976042590949423,0.00665483584738243,0.0190771960958296,0.139307897071872,0.0102040816326531,0.00665483584738243,0.0217391304347826,0.0479148181011535,0.160159716060337,0.478260869565217,25,0.105784674806261,0.207207207207207,0.923227500127336,"military"
"rhzq.0","major","qd",35,10,10,0,"MAJOR",24,30970,"rhzq.0","1",3513,997,58,60.5689655172414,79.1946551601092,1889,155913,28.3803017364076,2.05585602682101e-05,0.000140235428073877,1.20844947875546e-05,4.37933828198559e-05,4.71406477487621e-05,0.578527062999113,0.00976042590949423,0.00665483584738243,0.0190771960958296,0.139307897071872,0.0102040816326531,0.00665483584738243,0.0217391304347826,0.0479148181011535,0.160159716060337,0.478260869565217,25,0.105784674806261,0.207207207207207,0.923227500127336,"father"
